"IRSZ","CíMHELY NEVE","JELLEGE","VÁROSRÉSZ","1.SZÁM","1.JEL","2.SZÁM","2.JEL"
9026,"Községház                     ","utca",,0,,0,
9012,"Krúdy Gyula                   ","utca","Ménfőcsanak",0,,0,
9029,"Kultúrház                     ","utca",,0,,0,
9025,"Kunszigeti                    ","út",,0,,0,
9025,"Kút                           ","utca",,0,,0,
9027,"Külső Árpád                   ","út",,0,,0,
9029,"Külső Bácsai                  ","út",,0,,0,
9028,"Külső Sági","út",,0,,0,
9011,"Külső vasút                   ","sor","Győrszentiván",0,,0,
9028,"Külső Veszprémi               ","út",,0,,0,
9029,"Ladik                         ","utca",,0,,0,
9024,"Láhner György                 ","utca",,0,,0,
9024,"Lajta                         ","utca",,0,,0,
9025,"Lakatos                       ","utca",,0,,0,
9012,"Lankás                        ","utca","Ménfőcsanak",0,,0,
9019,"Laposi                        ","út","Gyirmót",0,,0,
9023,"Lázár Vilmos                  ","utca",,0,,0,
9025,"Lazarét                       ","utca",,0,,0,
9011,"Lehár Ferenc                  ","út","Győrszentiván",0,,0,
9023,"Lehel                         ","utca",,0,,0,
9026,"Leibstück Mária               ","utca",,0,,0,
9024,"Leiningen                     ","utca",,0,,0,
9025,"Lencse                        ","köz",,0,,0,
9021,"Lépcső                        ","köz",,0,,0,
9028,"Lepke                         ","utca",,0,,0,
9028,"Lesvár","utca",,0,,0,
9028,"Levendula                     ","utca",,0,,0,
9024,"Liezen-Mayer                  ","utca",,0,,0,
9025,"Liget                         ","utca",,0,,0,
9022,"Liszt Ferenc                  ","utca",,0,,0,
9024,"Lomb                          ","utca",,0,,0,
9024,"Lomnic                        ","utca",,0,,0,
9028,"Lovarda                       ","utca",,0,,0,
9028,"Lovas                         ","utca",,0,,0,
9011,"Lőtér                         ","út","Győrszentiván",0,,0,
9022,"Lukács Sándor                 ","utca",,0,,0,
9027,"Madách                        ","utca",,0,,0,
9028,"Magtár","utca",,0,,0,
9023,"Magyar                        ","utca",,0,,0,
9028,"Major","utca",,0,,0,
9024,"Majorok                       ","utca",,0,,0,
9025,"Mákos                         ","dűlő",,0,,0,
9012,"Málna","út","Ménfőcsanak",0,,0,
9012,"Malom                         ","út","Ménfőcsanak",0,,0,
9023,"Malom                         ","liget",,0,,0,
9024,"Malomszéki","utca",,0,,0,
9012,"Mandula                       ","utca","Ménfőcsanak",0,,0,
9027,"Mandulafa","utca",,0,,0,
9027,"Márai Sándor","utca","Városrét",0,,0,
9024,"Marcal                        ","utca",,0,,0,
9023,"Március 15.                   ","utca",,0,,0,
9012,"Március 28.                   ","utca","Ménfőcsanak",0,,0,
9027,"Mártírok                      ","útja",,0,,0,
9025,"Márvány                       ","utca",,0,,0,
9028,"Máté Mária","utca",,0,,0,
9027,"Mátyás király                 ","tér",,0,,0,
9026,"Mayer Lajos                   ","utca",,0,,0,
9028,"Mazsola                       ","utca",,0,,0,
9024,"Mécs László                   ","utca",,0,,0,
9030,"Meder                         ","utca",,0,,0,
9019,"Ménfői                        ","út","Gyirmót",0,,0,
9012,"Mérföldkő","út","Ménfőcsanak",0,,0,
9023,"Mester                        ","utca",,0,,0,
